vol,m^3
212.3674997,
3.6249996,
11.5710639,
19.68432224,
13.4399999,
79.89477806,
238.6335128,
26.3225004,
8.71500135,
204.6596876,
6.0100001,
5.63107346,
293.7958498,
27.93250009,
50.31500026,
2.6632819,
121.4002941,
18.52000047,
13.86250066,
4.1951705,
5.65250017,
10.2966562,
44.951,
8.4725001,
17.09250005,
67.67249984,
3.67250001,
35.9109612,
15.7751245,
11.6199996,
43.55249996,
80.9500004,
3.3550002,
87.258509,
9.7449997,
2.7175001,
23.8664895,
367.7411398,
32.0175,
38.5325001,
1.91249966,
47.2211312,
137.8725001,
2.9649997,
25.0596931,
32.3074999,
2.33250049,
1.0874996,
58.84488875,
102.97,
139.7050002,
2.03249965,
46.91999997,
40.1924999,
94.86198925,
116.7175005,
7.6625,
103.4132969,
126.6049997,
36.5525001,
16.8189751,
108.7475,
386.0531336,
121.5975001,
3.6725,
7.3878971,
56.815,
19.66,
39.61499967,
3.9600005,
4.9600001,
8.3888578,
125.8325013,
101.6349997,
27.57295239,
80.3900002,
37.1799998,
642.005,
99.29732641,
42.14749949,
21.4125,
14.78250012,
49.1013202,
22.78749972,
61.640052,
18.21000001,
4.11249999,
44.78201372,
11.33750018,
3.165,
53.98472441,
18.7000001,
48.8324993,
4.98250016,
29.04250041,
21.60749988,
13.377127,
12.6953344,
25.44500005,
4.75749999,
103.9098194,
14.83092919,
91.37750003,
122.5524483,
13.88479344,
118.4600022,
4.9925,
56.53500016,
14.88250015,
33.44250007,
150.3600011,
5.6675,
52.925563,
87.00000216,
4.3174997,
14.3359131,
32.16750007,
6.62500039,
27.6456185,
100.4749982,
114.19805,
897.9713964,
67.5975001,
38.68742304,
7.33749849,
2.84500066,
208.4825026,
10.7550001,
22.60755918,
23.1625,
19.30778146,
236.8700118,
42.73804192,
18.4824976,
75.9929428,
88.44662139,
136.4725005,
123.9027385,
33.34564311,
5.1399997,
20.90210548,
2.3174998,
14.98,
57.68749893,
1.6200001,
41.32499989,
3.03500057,
85.58999979,
3.9525002,
17.33525324,
16.7532289,
117.0550007,
32.34561792,
31.3474994,
50.7774998,
18.86249921,
7.34529829,
141.4424995,
4.54500003,
35.8394124,
36.09678893,
19.31499998,
11.37750047,
14.97897397,
414.4249996,
41.13499986,
11.50999923,
45.1439822,
3.8649996,
29.3825003,
135.8493347,
287.7699983,
8.38500066,
50.2396086,
9.78250007,
43.4149996,
38.1601087,
32.3125,
26.55249996,
88.8399998,
31.09750006,
9.7149999,
36.99372421,
6.15999999,
11.11641633,
126.4374999,
132.3400004,
2.35250058,
64.68410802,
210.6994892,
55.60999999,
1.85249984,
145.7699995,
1.1750001,
15.16129284,
15.86500013,
258.1599991,
53.02999956,
81.42250051,
181.632543,
25.00749899,
39.25,
24.9930454,
87.91750037,
1.2950001,
14.805253,
267.6925011,
20.8600001,
89.7524996,
7.5850002,
2.6075,
2.2100002,
174.6449993,
13.2125,
1.93999954,
5.1275004,
17.93249949,
18.405,
67.28082554,
3.57750026,
91.12999915,
147.7225003,
3.365,
107.8150007,
52.05999982,
16.6624999,
14.8399557,
45.8643738,
115.4300003,
55.1046798,
37.0925,
71.0013309,
361.8374971,
25.91330056,
9.4150002,
5.5075,
25.96272,
21.1674997,
67.87250017,
20.0800002,
71.86749988,
11.7383343,
23.1525001,
10.83500029,
9.91499959,
19.09737214,
15.30500041,
19.02749996,
2.385,
129.426805,
493.5199997,
101.2925005,
10.09999994,
53.55249969,
83.80000044,
43.70250019,
22.94680527,
39.36707678,
51.48489553,
35.5250003,
576.0472818,
35.32250032,
706.2025031,
7.2049999,
112.0367788,
253.9674998,
12.02499988,
237.6010124,
224.9150001,
8.0025,
12.98249994,
5.8125,
66.50749908,
8.66000011,
84.83035849,
7.9924998,
228.9475,
5.55250006,
6.95249999,
205.3746707,
5.7099998,
237.1075008,
359.9449994,
47.94250091,
8.9269676,
515.2725011,
162.9824994,
171.363952,
183.4475,
1.55,
201.8993864,
13.4650002,
9.025,
19.00249971,
66.76702768,
11.51,
2.72499984,
24.65524132,
26.38499985,
90.5875001,
6.00500093,
50.79768804,
36.9975,
13.40500006,
7.5850001,
35.95711313,
16.3025005,
2.23500001,
92.90494324,
80.71249986,
62.18750021,
9.2275009,
83.97999966,
24.6475001,
2.72,
152.4630907,
104.0099998,
8.32999993,
5.45750046,
7.11500047,
43.72749987,
2.20249955,
37.30750034,
5.3824998,
113.2225013,
6.43999979,
39.9,
9.73999936,
43.75249914,
4.5400001,
12.05250005,
18.39249998,
26.0250002,
26.20250009,
36.12871447,
16.3199999,
149.115,
116.1608644,
11.74000099,
1.85500022,
135.3271604,
93.26249829,
38.92499979,
9.7150001,
251.2113797,
6.3875003,
1.09999932,
53.40749916,
452.5679994,
16.1249998,
11.3575,
4.1045141,
26.72025758,
3.6875001,
78.77249961,
13.1575001,
3.8624998,
310.7875413,
27.3325005,
7.32249991,
173.4572639,
102.2477491,
84.72749873,
2.2075,
12.8124995,
16.84483787,
5.5700005,
78.15000068,
8.1200009,
2.8075001,
48.91703814,
45.90000009,
81.43999943,
20.94250021,
127.7834144,
16.75866788,
32.81750011,
1231.034571,
115.0466088,
28.29843662,
89.04499789,
29.74772238,
35.19250031,
7.12217316,
16.499526,
17.9674997,
9.65806576,
120.4789207,
92.2100004,
94.14093628,
376.1100011,
18.5547553,
250.5646374,
69.80156398,
78.29249889,
80.38204749,
211.1512388,
52.74999932,
15.57500069,
3.46452353,
8.239448336,
19.1260858,
186.2949981,
36.1565958,
3.022703,
129.8712756,
16.88500053,
48.68596629,
2.18049996,
636.9698903,
87.10574024,
27.93250037,
1.2247468,
4.97105599,
109.4754471,
30.22249932,
163.6836546,
538.5468591,
205.2582061,
19.665,
2.29358437,
20.69500056,
6.14807967,
67.800004,
161.8356131,
16.84234717,
92.30000122,
28.21499923,
32.61289666,
43.68700485,
4.32390061,
47.73499953,
56.26119046,
15.45823515,
43.52021325,
60.79000017,
65.6686657,
16.94249725,
11.04628798,
138.8156818,
15.48000001,
61.69144155,
61.77582692,
22.5825005,
18.49807422,
294.1875013,
27.01322266,
108.2698528,
18.46999934,
14.57590299,
26.91499206,
104.7179263,
26.50250012,
34.86361702,
107.2223401,
24.83397948,
154.1788129,
214.5775006,
32.16076282,
149.414059,
59.82749929,
7.8008802,
12.30791828,
42.8526592,
24.58405863,
110.1719432,
60.22894205,
17.96909594,
13.29419209,
496.0040908,
159.6677074,
68.17492631,
131.4429548,
133.0560461,
45.89562006,
44.00454576,
46.87844507,
118.860931,
16.34792782,
4.52983152,
1700.915931,
125.14841,
318.4653412,
53.99755805,
271.9672091,
